Invoice_No,Stock_Code,Description,Category,Quantity,Invoice_Date,Unit_Price,Customer_ID,Country,Total_Spend
INV-100660,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-11-01 00:00:00,24.99,CUST-1446,United States,24.99
INV-100661,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-05-24 00:00:00,39.99,CUST-1069,India,39.99
INV-100662,SKU-108,Portable Espresso Maker,Kitchen,1,2023-04-21 00:00:00,79.99,CUST-1196,United States,79.99
INV-100663,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-08-20 00:00:00,45.0,CUST-1411,Australia,90.0
INV-100664,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-05-14 00:00:00,45.0,CUST-1088,United Kingdom,45.0
INV-100665,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-09-30 00:00:00,89.5,CUST-1446,Canada,179.0
INV-100666,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-06-22 00:00:00,34.5,CUST-1446,Canada,34.5
INV-100667,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-01-07 00:00:00,59.99,CUST-1272,Australia,119.98
INV-100668,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-06-04 00:00:00,149.99,CUST-1001,United States,149.99
INV-100669,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2024-06-05 00:00:00,89.5,CUST-1160,France,179.0
INV-100670,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-06-29 00:00:00,149.99,CUST-1352,United States,149.99
INV-100671,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-06-01 00:00:00,24.99,CUST-1499,United States,49.98
INV-100672,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-08-03 00:00:00,49.99,CUST-1364,United States,49.99
INV-100673,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-05-14 00:00:00,89.5,CUST-1150,Canada,89.5
INV-100674,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-10-12 00:00:00,24.99,CUST-1364,United Kingdom,49.98
INV-100675,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-05-06 00:00:00,39.99,CUST-1297,Canada,39.99
INV-100676,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2024-03-14 00:00:00,89.5,CUST-1437,Germany,179.0
INV-100677,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-06-01 00:00:00,34.5,CUST-1055,United States,69.0
INV-100678,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-11-27 00:00:00,34.5,CUST-1419,France,34.5
INV-100679,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-21 00:00:00,45.0,CUST-1298,United States,45.0
INV-100680,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-01-18 00:00:00,39.99,CUST-1491,Australia,39.99
INV-100681,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-04-25 00:00:00,45.0,CUST-1198,United States,45.0
INV-100682,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-04-26 00:00:00,149.99,CUST-1364,United Kingdom,149.99
INV-100683,SKU-108,Portable Espresso Maker,Kitchen,2,2023-10-11 00:00:00,79.99,CUST-1478,United States,159.98
INV-100684,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-03-16 00:00:00,59.99,CUST-1055,United States,59.99
INV-100685,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-06-15 00:00:00,39.99,CUST-1478,United States,39.99
INV-100686,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-07-08 00:00:00,49.99,CUST-1390,United States,49.99
INV-100687,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-03-19 00:00:00,59.99,CUST-1043,United States,59.99
INV-100688,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-01-21 00:00:00,59.99,CUST-1178,United States,59.99
INV-100689,SKU-102,Ergonomic Office Chair,Furniture,2,2023-07-03 00:00:00,229.0,,United Kingdom,458.0
INV-100690,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-08-10 00:00:00,89.5,CUST-1041,Canada,179.0
INV-100691,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-11-24 00:00:00,49.99,CUST-1321,United Kingdom,49.99
INV-100692,SKU-109,Laptop Stand Aluminum,Accessories,5,2023-06-28 00:00:00,39.99,CUST-1199,Australia,199.95
INV-100693,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-04-22 00:00:00,45.0,CUST-1358,Germany,45.0
INV-100694,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2023-02-28 00:00:00,149.99,CUST-1033,Germany,599.96
INV-100695,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-11-23 00:00:00,89.5,CUST-1469,Germany,179.0
INV-100696,SKU-102,Ergonomic Office Chair,Furniture,2,2023-07-10 00:00:00,229.0,CUST-1498,United States,458.0
INV-100697,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-07-19 00:00:00,149.99,CUST-1498,Germany,149.99
INV-100698,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-11-08 00:00:00,39.99,CUST-1412,United States,39.99
INV-100699,SKU-108,Portable Espresso Maker,Kitchen,1,2023-02-04 00:00:00,79.99,CUST-1069,Australia,79.99
INV-100700,SKU-105,Smart Fitness Tracker Band,Wearables,2,2024-01-14 00:00:00,59.99,CUST-1416,Canada,119.98
INV-100701,SKU-102,Ergonomic Office Chair,Furniture,1,2024-01-22 00:00:00,229.0,CUST-1011,United States,229.0
INV-100702,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-08-25 00:00:00,149.99,CUST-1011,Canada,299.98
INV-100703,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-02 00:00:00,45.0,CUST-1189,United States,45.0
INV-100704,SKU-102,Ergonomic Office Chair,Furniture,3,2023-10-10 00:00:00,229.0,CUST-1261,United States,687.0
INV-100705,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-01-01 00:00:00,149.99,CUST-1427,United States,149.99
INV-100706,SKU-102,Ergonomic Office Chair,Furniture,1,2024-04-08 00:00:00,229.0,CUST-1390,Canada,229.0
INV-100707,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-08-18 00:00:00,45.0,CUST-1248,Canada,45.0
INV-100708,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-06-21 00:00:00,45.0,CUST-1154,Canada,45.0
INV-100709,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-28 00:00:00,49.99,CUST-1499,United States,49.99
INV-100710,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-05-03 00:00:00,34.5,CUST-1247,United Kingdom,69.0
INV-100711,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-10-25 00:00:00,59.99,CUST-1252,Germany,59.99
INV-100712,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-04-28 00:00:00,89.5,CUST-1092,United States,89.5
INV-100713,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-06-14 00:00:00,89.5,CUST-1441,Germany,268.5
INV-100714,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-01-18 00:00:00,39.99,CUST-1390,United States,39.99
INV-100715,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2023-07-28 00:00:00,24.99,CUST-1134,United States,124.95
INV-100716,SKU-109,Laptop Stand Aluminum,Accessories,10,2024-03-07 00:00:00,39.99,CUST-1050,United Kingdom,399.9
INV-100717,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-01-24 00:00:00,24.99,CUST-1390,Germany,24.99
INV-100718,SKU-102,Ergonomic Office Chair,Furniture,1,2023-08-12 00:00:00,229.0,CUST-1373,United States,229.0
INV-100719,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-01-03 00:00:00,24.99,CUST-1154,United States,24.99
INV-100720,SKU-106,USB-C Multiport Adapter,Accessories,2,2024-01-07 00:00:00,34.5,CUST-1488,United States,69.0
INV-100721,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-03-21 00:00:00,34.5,CUST-1080,United States,34.5
INV-100722,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-04-26 00:00:00,59.99,CUST-1247,United States,119.98
INV-100723,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-09-27 00:00:00,149.99,CUST-1483,United States,299.98
INV-100724,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-22 00:00:00,89.5,CUST-1245,Germany,89.5
INV-100725,SKU-105,Smart Fitness Tracker Band,Wearables,3,2024-01-03 00:00:00,59.99,CUST-1366,United States,179.97
INV-100726,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-09-10 00:00:00,34.5,CUST-1238,Canada,69.0
INV-100727,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-13 00:00:00,149.99,CUST-1154,Germany,149.99
INV-100728,SKU-109,Laptop Stand Aluminum,Accessories,4,2024-02-19 00:00:00,39.99,CUST-1499,United States,159.96
INV-100729,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-04-05 00:00:00,89.5,CUST-1241,United States,179.0
INV-100730,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-01-24 00:00:00,49.99,CUST-1475,Australia,49.99
INV-100731,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-19 00:00:00,89.5,CUST-1139,United States,89.5
INV-100732,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-16 00:00:00,229.0,CUST-1126,United States,229.0
INV-100733,SKU-108,Portable Espresso Maker,Kitchen,1,2024-05-12 00:00:00,79.99,CUST-1012,United States,79.99
INV-100734,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2023-12-01 00:00:00,89.5,CUST-1367,United Kingdom,447.5
INV-100735,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-03-20 00:00:00,34.5,CUST-1220,United Kingdom,34.5
INV-100736,SKU-102,Ergonomic Office Chair,Furniture,2,2023-01-27 00:00:00,229.0,CUST-1467,India,458.0
INV-100737,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-28 00:00:00,45.0,CUST-1261,Australia,45.0
INV-100738,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-04 00:00:00,24.99,CUST-1498,United States,24.99
INV-100739,SKU-109,Laptop Stand Aluminum,Accessories,4,2024-01-22 00:00:00,39.99,CUST-1112,United States,159.96
INV-100740,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-12-27 00:00:00,49.99,CUST-1469,United States,149.97
INV-100741,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-05-02 00:00:00,39.99,CUST-1432,United States,39.99
INV-100742,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-12-18 00:00:00,45.0,CUST-1427,United States,45.0
INV-100743,SKU-108,Portable Espresso Maker,Kitchen,1,2023-09-13 00:00:00,79.99,CUST-1453,United States,79.99
INV-100744,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-08-10 00:00:00,89.5,,United States,89.5
INV-100745,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-01-01 00:00:00,59.99,CUST-1358,United States,59.99
INV-100746,SKU-102,Ergonomic Office Chair,Furniture,1,2024-06-29 00:00:00,229.0,CUST-1069,United States,229.0
INV-100747,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,8,2024-03-21 00:00:00,49.99,CUST-1013,France,399.92
INV-100748,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-03-20 00:00:00,45.0,CUST-1475,United Kingdom,45.0
INV-100749,SKU-108,Portable Espresso Maker,Kitchen,4,2023-08-24 00:00:00,79.99,CUST-1352,India,319.96
INV-100750,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-11-30 00:00:00,39.99,CUST-1441,United States,79.98
INV-100751,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-12-15 00:00:00,45.0,CUST-1261,United Kingdom,45.0
INV-100752,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-04-08 00:00:00,49.99,CUST-1069,United States,149.97
INV-100753,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-23 00:00:00,49.99,,United States,49.99
INV-100754,SKU-108,Portable Espresso Maker,Kitchen,3,2024-05-16 00:00:00,79.99,CUST-1390,United States,239.97
INV-100755,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-04-21 00:00:00,39.99,CUST-1247,France,39.99
INV-100756,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-01-14 00:00:00,34.5,CUST-1118,India,34.5
INV-100757,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2024-01-27 00:00:00,49.99,CUST-1261,United States,149.97
INV-100758,SKU-102,Ergonomic Office Chair,Furniture,1,2023-12-13 00:00:00,229.0,CUST-1036,United States,229.0
INV-100759,SKU-102,Ergonomic Office Chair,Furniture,4,2023-11-06 00:00:00,229.0,CUST-1321,United States,916.0
INV-100760,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2024-01-21 00:00:00,24.99,CUST-1154,United States,124.95
INV-100761,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-07-28 00:00:00,39.99,CUST-1441,United States,39.99
INV-100762,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-12-23 00:00:00,45.0,CUST-1182,United States,45.0
INV-100763,SKU-102,Ergonomic Office Chair,Furniture,1,2023-04-04 00:00:00,229.0,CUST-1255,United Kingdom,229.0
INV-100764,SKU-108,Portable Espresso Maker,Kitchen,2,2023-04-03 00:00:00,79.99,CUST-1006,United States,159.98
INV-100765,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-12-06 00:00:00,45.0,CUST-1044,United States,90.0
INV-100766,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-20 00:00:00,39.99,CUST-1231,United States,39.99
INV-100767,SKU-108,Portable Espresso Maker,Kitchen,1,2023-01-22 00:00:00,79.99,CUST-1261,United States,79.99
INV-100768,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-10-18 00:00:00,89.5,CUST-1336,India,179.0
INV-100769,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-04-29 00:00:00,149.99,CUST-1165,United States,149.99
INV-100770,SKU-102,Ergonomic Office Chair,Furniture,3,2023-11-02 00:00:00,229.0,CUST-1390,Australia,687.0
INV-100771,SKU-102,Ergonomic Office Chair,Furniture,2,2023-05-08 00:00:00,229.0,CUST-1464,Canada,458.0
INV-100772,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2023-09-30 00:00:00,24.99,CUST-1437,France,124.95
INV-100773,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-03-17 00:00:00,34.5,CUST-1025,Canada,34.5
INV-100774,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-05-17 00:00:00,24.99,CUST-1261,Germany,24.99
INV-100775,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-05-10 00:00:00,39.99,CUST-1055,Australia,39.99
INV-100776,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-05-12 00:00:00,24.99,CUST-1140,United States,24.99
INV-100777,SKU-106,USB-C Multiport Adapter,Accessories,8,2024-04-26 00:00:00,34.5,CUST-1499,United Kingdom,276.0
INV-100778,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-01-25 00:00:00,34.5,CUST-1074,India,34.5
INV-100779,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-11-21 00:00:00,49.99,CUST-1266,Canada,99.98
INV-100780,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-10 00:00:00,49.99,CUST-1355,France,49.99
INV-100781,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-03-23 00:00:00,149.99,CUST-1390,Canada,149.99
INV-100782,SKU-108,Portable Espresso Maker,Kitchen,1,2024-06-11 00:00:00,79.99,CUST-1305,Australia,79.99
INV-100783,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-06-14 00:00:00,89.5,CUST-1002,Germany,179.0
INV-100784,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-05-02 00:00:00,34.5,CUST-1191,Canada,34.5
INV-100785,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-01 00:00:00,89.5,CUST-1276,United Kingdom,89.5
INV-100786,SKU-102,Ergonomic Office Chair,Furniture,4,2023-09-22 00:00:00,229.0,CUST-1051,France,916.0
INV-100787,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-12-08 00:00:00,59.99,CUST-1203,Canada,59.99
INV-100788,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-10-05 00:00:00,149.99,CUST-1016,Canada,149.99
INV-100789,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-14 00:00:00,39.99,CUST-1050,Germany,39.99
INV-100790,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-06-06 00:00:00,45.0,CUST-1236,United States,45.0
INV-100791,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2024-02-26 00:00:00,89.5,CUST-1069,United States,447.5
INV-100792,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-08 00:00:00,24.99,CUST-1313,France,24.99
INV-100793,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-06-13 00:00:00,34.5,CUST-1390,United Kingdom,34.5
INV-100794,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-11-23 00:00:00,89.5,CUST-1441,United States,89.5
INV-100795,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-04-07 00:00:00,45.0,CUST-1118,United States,90.0
INV-100796,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-05-27 00:00:00,34.5,CUST-1094,Canada,34.5
INV-100797,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-08-04 00:00:00,39.99,CUST-1055,Canada,79.98
INV-100798,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-05-12 00:00:00,59.99,CUST-1364,Canada,59.99
INV-100799,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-17 00:00:00,24.99,CUST-1394,Germany,24.99
INV-100800,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-05-05 00:00:00,89.5,CUST-1012,United States,268.5
INV-100801,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-23 00:00:00,49.99,CUST-1478,United States,49.99
INV-100802,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2023-10-10 00:00:00,149.99,CUST-1034,United States,449.97
INV-100803,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-28 00:00:00,89.5,CUST-1298,Canada,89.5
INV-100804,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2024-06-27 00:00:00,89.5,CUST-1395,United States,268.5
INV-100805,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-06-10 00:00:00,45.0,CUST-1469,Germany,45.0
INV-100806,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-10-11 00:00:00,45.0,CUST-1396,United Kingdom,90.0
INV-100807,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-04-16 00:00:00,149.99,CUST-1441,United Kingdom,149.99
INV-100808,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-04-15 00:00:00,89.5,CUST-1197,France,89.5
INV-100809,SKU-108,Portable Espresso Maker,Kitchen,1,2024-03-14 00:00:00,79.99,CUST-1445,United States,79.99
INV-100810,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-08-16 00:00:00,39.99,CUST-1050,Canada,39.99
INV-100811,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-11-14 00:00:00,45.0,CUST-1475,United States,45.0
INV-100812,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-04-08 00:00:00,45.0,CUST-1305,United States,45.0
INV-100813,SKU-108,Portable Espresso Maker,Kitchen,1,2024-04-16 00:00:00,79.99,CUST-1446,United States,79.99
INV-100814,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-02-25 00:00:00,34.5,CUST-1252,United States,69.0
INV-100815,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-01-13 00:00:00,89.5,CUST-1366,Canada,179.0
INV-100816,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-03-15 00:00:00,149.99,CUST-1280,United Kingdom,299.98
INV-100817,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-01-18 00:00:00,45.0,CUST-1405,United States,45.0
INV-100818,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-04-23 00:00:00,149.99,CUST-1050,United States,149.99
INV-100819,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-17 00:00:00,149.99,CUST-1034,United Kingdom,149.99
INV-100820,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-06-20 00:00:00,39.99,CUST-1140,Canada,119.97
INV-100821,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-10-22 00:00:00,49.99,CUST-1088,United States,49.99
INV-100822,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-07-08 00:00:00,45.0,CUST-1469,United Kingdom,45.0
INV-100823,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-03-01 00:00:00,24.99,CUST-1134,Canada,49.98
INV-100824,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-03-20 00:00:00,34.5,CUST-1498,United Kingdom,34.5
INV-100825,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2023-07-01 00:00:00,149.99,CUST-1197,United States,599.96
INV-100826,SKU-107,Organic Cotton Throw Blanket,Home,3,2024-05-13 00:00:00,45.0,CUST-1112,United Kingdom,135.0
INV-100827,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-03-12 00:00:00,34.5,CUST-1441,United Kingdom,34.5
INV-100828,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-09-05 00:00:00,24.99,CUST-1378,Germany,24.99
INV-100829,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-05-26 00:00:00,45.0,CUST-1265,United Kingdom,45.0
INV-100830,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-10-23 00:00:00,89.5,CUST-1305,France,179.0
INV-100831,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-04-14 00:00:00,149.99,CUST-1399,United States,149.99
INV-100832,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-05-20 00:00:00,24.99,CUST-1137,France,49.98
INV-100833,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-07-12 00:00:00,89.5,CUST-1499,United Kingdom,89.5
INV-100834,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-03-09 00:00:00,149.99,CUST-1498,Germany,149.99
INV-100835,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-08 00:00:00,229.0,CUST-1367,United States,229.0
INV-100836,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-02-21 00:00:00,59.99,CUST-1118,United States,119.98
INV-100837,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-29 00:00:00,79.99,CUST-1390,Canada,79.99
INV-100838,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2024-04-18 00:00:00,149.99,CUST-1043,Germany,449.97
INV-100839,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-06-04 00:00:00,24.99,CUST-1012,United States,24.99
INV-100840,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-03-06 00:00:00,24.99,CUST-1150,United Kingdom,24.99
INV-100841,SKU-105,Smart Fitness Tracker Band,Wearables,3,2023-10-25 00:00:00,59.99,CUST-1257,United States,179.97
INV-100842,SKU-107,Organic Cotton Throw Blanket,Home,3,2024-03-10 00:00:00,45.0,CUST-1469,India,135.0
INV-100843,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-17 00:00:00,79.99,CUST-1403,Australia,79.99
INV-100844,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-05-08 00:00:00,34.5,CUST-1411,United States,34.5
INV-100845,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-06-15 00:00:00,149.99,CUST-1245,Australia,299.98
INV-100846,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-02-15 00:00:00,45.0,CUST-1199,Australia,45.0
